survey_date,province,lat,lon,rice_ecosystem,rice_stage,rice_variety,rat_damage_%,GA_snail_ea,dead_heart_%,rice_gall_midge_%,white_head_%,rice_bug_%,rice_thrip_%,whorl_maggot_%,rice_hispa_%,leaf_folder,bph_pertiller,wbph_pertiller,zigzag_pertiller,green_leafhopper_pertiller,white_whitefily_pertiller,black_bug_pertiller,bacterial_blight_%,bacterial_leaf_streak_%,brown_spot_%,leaf_blast_%,red_stripe_%,narrow_brown_spot_%,bakanae_%,dirty_panicle_%,false_smut_%,neck_blast_%,sheath_blight_%,sheath_rot_%,hopper_burn_%,gressy_stun_virus_%,ragged_stun_virus_%,orange_leaf_%,weed_infestration_%,dominant_weed_type,dominant_weed_species,parsed_date,lat_clean,lon_clean,grid_cell,gdd_cum_7d,rain_cum_7d,rain_max_7d,rad_cum_7d,dtr_mean_7d,dtr_std_7d,rh_mean_7d,cdd_7d,gdd_cum_14d,rain_cum_14d,rain_max_14d,rad_cum_14d,dtr_mean_14d,dtr_std_14d,rh_mean_14d,cdd_14d,gdd_cum_30d,rain_cum_30d,rain_max_30d,rad_cum_30d,dtr_mean_30d,dtr_std_30d,rh_mean_30d,cdd_30d,gdd_cum_60d,rain_cum_60d,rain_max_60d,rad_cum_60d,dtr_mean_60d,dtr_std_60d,rh_mean_60d,cdd_60d
2023-02-24,สงขลา,7.819531999999999,100.262642,นาชลประทาน,ตั้งท้อง,กข79,0.0,0,0.0,0.0,0.0,0.0,0.0,1.471,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.412,18.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-24,7.819531999999999,100.262642,"(8.0, 100.5)",118.45,9.57,3.3,130.0,1.29,0.36,82.83,4,239.29,10.25,3.3,275.83,1.47,0.33,81.83,11,509.5,73.66,17.0,524.22,1.43,0.32,81.73,18,1018.73,287.31,48.68,998.92,1.46,0.35,80.81,30
2023-02-24,สงขลา,7.819623,100.262974,นาชลประทาน,ตั้งท้อง,กข79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7249999999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80.0,หญ้า,หญ้าดอกขาว,2023-02-24,7.819623,100.262974,"(8.0, 100.5)",118.45,9.57,3.3,130.0,1.29,0.36,82.83,4,239.29,10.25,3.3,275.83,1.47,0.33,81.83,11,509.5,73.66,17.0,524.22,1.43,0.32,81.73,18,1018.73,287.31,48.68,998.92,1.46,0.35,80.81,30
2023-12-18,นครราชสีมา,15.1592,102.3651,นาชลประทาน,ระยะกล้า,กข79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-12-18,15.1592,102.3651,"(15.0, 102.5)",110.39,0.09,0.07,123.18,10.93,0.79,75.76,7,221.11,0.52,0.21,248.53,10.3,1.1,76.9,14,443.03,3.86,1.39,532.6,9.58,1.3,80.84,29,918.22,162.72,39.87,1049.45,8.27,2.0,84.14,45
2023-01-20,นครพนม,17.0012,104.5871,นาชลประทาน,ระยะกล้า,แม่โจ้2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15.0,กก,,2023-01-20,17.0012,104.5871,"(17.0, 104.5)",71.16,0.32,0.16,138.61,13.82,1.6,73.22,7,152.79,12.65,8.73,219.97,11.83,2.65,76.41,12,298.01,13.56,8.73,483.6,11.79,1.98,77.7,28,641.99,56.71,11.09,985.08,10.64,2.56,80.3,52
2023-02-17,สกลนคร,17.620974,103.99764,นาชลประทาน,ระยะกล้า,หยดน้ำ,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-17,17.620974,103.99764,"(17.5, 104.0)",106.56,0.27,0.1,130.37,13.46,1.66,60.6,7,225.07,5.74,2.38,230.18,11.52,2.61,66.49,12,367.18,5.96,2.38,549.27,13.35,2.99,67.4,28,659.12,19.66,8.05,1029.38,12.43,2.69,71.86,56
2023-01-20,สกลนคร,17.35,103.782,นาชลประทาน,ระยะกล้า,CP888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-20,17.35,103.782,"(17.5, 104.0)",67.97,0.2,0.09,138.61,13.89,1.43,71.93,7,149.52,12.95,8.05,219.97,11.91,2.78,75.03,12,291.16,13.65,8.05,483.6,11.75,2.15,75.97,28,626.76,50.86,10.86,985.08,10.66,2.58,78.47,52
2023-02-03,หนองคาย,18.1628,103.1591,นาชลประทาน,ระยะกล้า,กข22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-03,18.1628,103.1591,"(18.0, 103.0)",60.81,0.19,0.19,132.82,15.01,2.26,65.9,7,119.32,0.2,0.19,270.57,14.62,2.15,67.79,14,281.88,5.74,3.59,514.41,13.0,2.82,72.18,28,538.27,5.9,3.59,988.21,12.01,2.54,74.3,58
2023-02-17,สกลนคร,17.276991,103.972203,นาชลประทาน,ระยะกล้า,อีลาง,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-17,17.276991,103.972203,"(17.5, 104.0)",106.56,0.27,0.1,130.37,13.46,1.66,60.6,7,225.07,5.74,2.38,230.18,11.52,2.61,66.49,12,367.18,5.96,2.38,549.27,13.35,2.99,67.4,28,659.12,19.66,8.05,1029.38,12.43,2.69,71.86,56
2023-02-03,หนองคาย,18.1861,103.1565,นาชลประทาน,ระยะกล้า,กข22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-03,18.1861,103.1565,"(18.0, 103.0)",60.81,0.19,0.19,132.82,15.01,2.26,65.9,7,119.32,0.2,0.19,270.57,14.62,2.15,67.79,14,281.88,5.74,3.59,514.41,13.0,2.82,72.18,28,538.27,5.9,3.59,988.21,12.01,2.54,74.3,58
2023-02-17,สกลนคร,17.620212,103.983836,นาชลประทาน,ระยะกล้า,กข22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.6667,หญ้า,,2023-02-17,17.620212,103.983836,"(17.5, 104.0)",106.56,0.27,0.1,130.37,13.46,1.66,60.6,7,225.07,5.74,2.38,230.18,11.52,2.61,66.49,12,367.18,5.96,2.38,549.27,13.35,2.99,67.4,28,659.12,19.66,8.05,1029.38,12.43,2.69,71.86,56
2023-02-17,สกลนคร,17.276991,103.972103,นาชลประทาน,ระยะกล้า,กข22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-17,17.276991,103.972103,"(17.5, 104.0)",106.56,0.27,0.1,130.37,13.46,1.66,60.6,7,225.07,5.74,2.38,230.18,11.52,2.61,66.49,12,367.18,5.96,2.38,549.27,13.35,2.99,67.4,28,659.12,19.66,8.05,1029.38,12.43,2.69,71.86,56
2023-02-12,สกลนคร,17.389945,103.740666,นาชลประทาน,ระยะกล้า,กข22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-12,17.389945,103.740666,"(17.5, 103.5)",124.69,2.98,1.2,122.3,10.42,2.85,67.93,6,210.0,5.72,2.38,233.84,12.6,3.81,68.45,12,350.87,6.02,2.38,560.89,13.35,2.97,69.02,28,623.2,19.55,8.05,1044.92,12.28,2.78,72.76,56
2023-02-17,สกลนคร,17.275,103.9695,นาชลประทาน,แตกกอ,เล้าแตก,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-17,17.275,103.9695,"(17.5, 104.0)",106.56,0.27,0.1,130.37,13.46,1.66,60.6,7,225.07,5.74,2.38,230.18,11.52,2.61,66.49,12,367.18,5.96,2.38,549.27,13.35,2.99,67.4,28,659.12,19.66,8.05,1029.38,12.43,2.69,71.86,56
2023-01-25,พระนครศรีอยุธยา,14.336237,100.733428,นาชลประทาน,ระยะกล้า,กข85,0.0,0,0.0,0.0,0.0,0.0,4.012,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10.0,พืชใบเลี้ยงคู่ใบกว้าง,ผักปอดนา หญ้าแห้วหมู,2023-01-25,14.336237,100.733428,"(14.5, 100.5)",99.23,0.0,0.0,139.44,13.41,1.99,66.18,7,208.65,2.67,1.37,268.34,12.74,2.17,69.73,12,424.35,5.81,3.07,528.35,11.6,1.99,72.81,27,847.77,23.2,7.16,1047.15,10.43,2.4,76.96,52
2023-01-25,พระนครศรีอยุธยา,14.34765,100.43392,นาชลประทาน,ระยะกล้า,ไก่ทองคำ 80,0.0,0,0.0,0.0,0.0,0.0,19.097,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-25,14.34765,100.43392,"(14.5, 100.5)",99.23,0.0,0.0,139.44,13.41,1.99,66.18,7,208.65,2.67,1.37,268.34,12.74,2.17,69.73,12,424.35,5.81,3.07,528.35,11.6,1.99,72.81,27,847.77,23.2,7.16,1047.15,10.43,2.4,76.96,52
2023-01-26,สุพรรณบุรี,14.658259,100.07647,นาชลประทาน,ระยะกล้า,กข85,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-26,14.658259,100.07647,"(14.5, 100.0)",97.95,0.0,0.0,139.43,13.56,2.16,65.34,7,201.8,0.4,0.4,273.05,12.87,2.04,69.02,14,415.89,1.47,0.72,530.81,11.46,2.05,73.37,30,823.96,20.18,9.19,1053.68,10.13,2.48,77.84,56
2023-01-26,สุพรรณบุรี,14.658559,100.076148,นาชลประทาน,ระยะกล้า,กข85,0.0,0,0.0,0.0,0.0,0.0,12.879,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-26,14.658559,100.076148,"(14.5, 100.0)",97.95,0.0,0.0,139.43,13.56,2.16,65.34,7,201.8,0.4,0.4,273.05,12.87,2.04,69.02,14,415.89,1.47,0.72,530.81,11.46,2.05,73.37,30,823.96,20.18,9.19,1053.68,10.13,2.48,77.84,56
2023-01-25,พระนครศรีอยุธยา,14.336326,100.733775,นาชลประทาน,ระยะกล้า,กข85,0.0,0,0.0,0.0,0.0,0.0,0.6129999999999999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13.33,กก,หนวดปลาดุก,2023-01-25,14.336326,100.733775,"(14.5, 100.5)",99.23,0.0,0.0,139.44,13.41,1.99,66.18,7,208.65,2.67,1.37,268.34,12.74,2.17,69.73,12,424.35,5.81,3.07,528.35,11.6,1.99,72.81,27,847.77,23.2,7.16,1047.15,10.43,2.4,76.96,52
2023-01-26,สุพรรณบุรี,14.5881231,100.103825,นิเวศข้าวกับพืชอื่น,แตกกอ,หอมมะลิแดง,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-26,14.5881231,100.103825,"(14.5, 100.0)",97.95,0.0,0.0,139.43,13.56,2.16,65.34,7,201.8,0.4,0.4,273.05,12.87,2.04,69.02,14,415.89,1.47,0.72,530.81,11.46,2.05,73.37,30,823.96,20.18,9.19,1053.68,10.13,2.48,77.84,56
2023-01-25,พระนครศรีอยุธยา,14.329457,100.718878,นาชลประทาน,แตกกอ,กข85,0.0,0,2.128,0.0,0.0,0.0,0.0,0.0,0.0,1.173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30.0,หญ้า,หญ้าข้าวนก,2023-01-25,14.329457,100.718878,"(14.5, 100.5)",99.23,0.0,0.0,139.44,13.41,1.99,66.18,7,208.65,2.67,1.37,268.34,12.74,2.17,69.73,12,424.35,5.81,3.07,528.35,11.6,1.99,72.81,27,847.77,23.2,7.16,1047.15,10.43,2.4,76.96,52
2023-01-25,พระนครศรีอยุธยา,14.341296,100.725019,นิเวศข้าวกับพืชอื่น,ตั้งท้อง,กข43,0.0,0,1.099,0.0,0.0,0.0,0.0,0.0,0.0,0.824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.341,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15.0,หญ้า,หญ้าดอกขาว,2023-01-25,14.341296,100.725019,"(14.5, 100.5)",99.23,0.0,0.0,139.44,13.41,1.99,66.18,7,208.65,2.67,1.37,268.34,12.74,2.17,69.73,12,424.35,5.81,3.07,528.35,11.6,1.99,72.81,27,847.77,23.2,7.16,1047.15,10.43,2.4,76.96,52
2023-01-19,แพร่,18.271944,100.307778,นาชลประทาน,แตกกอ,เฟืองงาม,11.65,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.305,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,หญ้า,หญ้าข้าวนก,2023-01-19,18.271944,100.307778,"(18.5, 100.5)",66.8,0.25,0.25,127.91,13.36,1.33,73.86,7,141.51,2.93,1.59,236.25,12.22,1.77,76.86,13,285.24,2.93,1.59,494.16,11.24,2.63,79.86,29,640.41,15.53,4.79,950.8,10.25,2.69,81.59,55
2023-01-18,แพร่,18.247222,100.206667,นาชลประทาน,แตกกอ,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,กก,หนวดปลาดุก,2023-01-18,18.247222,100.206667,"(18.0, 100.0)",77.9,0.11,0.1,125.18,12.97,1.99,72.49,7,159.37,0.26,0.13,236.15,12.01,1.83,75.46,14,322.75,0.26,0.13,494.37,11.0,2.39,77.87,30,719.89,31.06,10.23,948.27,9.88,2.5,79.94,53
2023-01-18,แพร่,18.262778,100.207222,นาชลประทาน,ระยะกล้า,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-18,18.262778,100.207222,"(18.5, 100.0)",68.96,0.51,0.44,125.18,12.95,1.99,74.4,7,140.77,1.1,0.59,236.15,11.91,1.9,77.06,14,286.27,1.1,0.59,494.37,10.8,2.45,79.77,30,651.79,31.07,14.83,948.27,9.73,2.51,81.67,53
2023-01-19,แพร่,18.226667,100.231944,นาชลประทาน,ระยะกล้า,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.441,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.66667,พืชใบเลี้ยงคู่ใบกว้าง,ผักปอดนา,2023-01-19,18.226667,100.231944,"(18.0, 100.0)",74.81,0.01,0.01,127.91,13.45,1.62,71.79,7,157.31,0.26,0.13,236.25,12.19,1.86,75.13,14,323.99,0.26,0.13,494.16,11.07,2.43,77.93,30,713.5,28.6,10.23,950.8,9.98,2.53,79.84,54
2023-01-24,เชียงใหม่,18.7775,99.161667,นาชลประทาน,แตกกอ,CP888,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4139999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.966,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.66667,หญ้า,หญ้าข้าวนก,2023-01-24,18.7775,99.161667,"(19.0, 99.0)",56.91,0.0,0.0,128.82,10.42,1.46,79.01,7,110.19,0.12,0.07,258.9,10.67,1.47,78.93,14,233.35,0.13,0.07,510.04,9.83,1.65,82.24,30,543.92,42.56,31.07,949.52,8.71,1.93,84.89,54
2023-01-24,เชียงใหม่,18.695,98.908611,นาชลประทาน,แตกกอ,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.144,5.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,,ผักแว่น,2023-01-24,18.695,98.908611,"(18.5, 99.0)",62.89,0.0,0.0,130.21,10.99,1.4,75.53,7,124.9,0.03,0.02,257.58,11.24,1.51,76.77,14,262.37,0.03,0.02,508.88,10.0,1.86,80.72,30,589.68,43.06,30.69,955.35,8.73,2.2,83.36,54
2023-01-24,เชียงใหม่,18.778056,99.161111,นาชลประทาน,แตกกอ,CP888,5.747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-24,18.778056,99.161111,"(19.0, 99.0)",56.91,0.0,0.0,128.82,10.42,1.46,79.01,7,110.19,0.12,0.07,258.9,10.67,1.47,78.93,14,233.35,0.13,0.07,510.04,9.83,1.65,82.24,30,543.92,42.56,31.07,949.52,8.71,1.93,84.89,54
2023-01-23,เชียงใหม่,18.629444,98.887778,นาชลประทาน,แตกกอ,กข22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-01-23,18.629444,98.887778,"(18.5, 99.0)",62.09,0.0,0.0,127.77,10.84,1.38,76.53,7,125.49,0.03,0.02,255.94,11.06,1.61,77.39,14,262.71,0.03,0.02,503.43,9.8,2.02,81.19,30,593.5,45.42,30.69,948.8,8.62,2.21,83.72,53
2023-02-14,เชียงราย,19.589722,99.720556,นาชลประทาน,แตกกอ,ก.วก.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,2.128,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.66667,กก,หนวดปลาดุก,2023-02-14,19.589722,99.720556,"(19.5, 99.5)",67.41,0.0,0.0,149.16,15.68,0.95,62.74,7,149.84,0.0,0.0,282.59,13.98,2.16,70.44,14,269.11,0.0,0.0,574.04,12.93,2.11,74.08,30,500.35,0.39,0.17,1052.65,11.56,2.57,77.85,60
2023-02-14,เชียงราย,19.6032268,99.77566,นาชลประทาน,ระยะกล้า,พิษณุโลก 2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,1.307,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-14,19.6032268,99.77566,"(19.5, 100.0)",76.07,0.0,0.0,146.42,15.66,1.06,60.99,7,164.62,0.0,0.0,277.18,13.71,2.26,69.04,14,291.44,0.0,0.0,570.22,13.13,1.8,72.44,30,547.69,3.38,1.65,1051.48,11.55,2.53,76.2,58
2023-02-14,เชียงราย,19.773333,99.750833,นาชลประทาน,ระยะกล้า,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,กก,กกสามเหลี่ยม,2023-02-14,19.773333,99.750833,"(20.0, 100.0)",72.17,0.0,0.0,144.52,16.15,0.84,60.37,7,160.31,0.02,0.02,271.98,14.16,2.34,68.11,14,285.27,0.02,0.02,551.1,13.44,2.04,71.88,30,534.03,3.17,1.06,1005.8,11.9,2.75,75.39,59
2023-02-14,เชียงราย,19.856365,99.794998,นาชลประทาน,แตกกอ,ก.วก.2,2.381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.418,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,พืชใบเลี้ยงคู่ใบกว้าง,ผักปอดนา,2023-02-14,19.856365,99.794998,"(20.0, 100.0)",72.17,0.0,0.0,144.52,16.15,0.84,60.37,7,160.31,0.02,0.02,271.98,14.16,2.34,68.11,14,285.27,0.02,0.02,551.1,13.44,2.04,71.88,30,534.03,3.17,1.06,1005.8,11.9,2.75,75.39,59
2023-02-20,เชียงราย,19.52502,99.733357,นาชลประทาน,ระยะกล้า,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.66667,กก,หนวดปลาดุก,2023-02-20,19.52502,99.733357,"(19.5, 99.5)",66.31,30.05,15.04,123.54,11.96,3.34,75.32,4,133.95,30.05,15.04,273.47,13.69,3.0,70.4,11,277.31,30.05,15.04,571.2,12.99,2.42,73.39,27,510.75,30.44,15.04,1063.62,11.79,2.57,77.7,57
2023-02-24,แพร่,18.024722,100.095,นาชลประทาน,แตกกอ,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.923,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,2023-02-24,18.024722,100.095,"(18.0, 100.0)",103.55,0.49,0.49,133.94,12.37,2.55,68.02,7,199.14,4.03,2.46,264.54,13.26,3.75,65.2,12,401.51,4.27,2.46,560.74,13.89,2.86,66.1,28,719.84,4.53,2.46,1075.59,12.93,2.88,70.9,58
2023-02-24,แพร่,18.025556,100.086667,นาชลประทาน,แตกกอ,สันป่าตอง 1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4139999999999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.724,0.4139999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,หญ้า,หญ้าข้าวนก,2023-02-24,18.025556,100.086667,"(18.0, 100.0)",103.55,0.49,0.49,133.94,12.37,2.55,68.02,7,199.14,4.03,2.46,264.54,13.26,3.75,65.2,12,401.51,4.27,2.46,560.74,13.89,2.86,66.1,28,719.84,4.53,2.46,1075.59,12.93,2.88,70.9,58
2023-03-02,พะเยา,19.442972,99.783255,นาชลประทาน,ระยะกล้า,กข79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.832,0.0,0.0,0.0,1.818,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,หญ้า,หญ้าข้าวนก,2023-03-02,19.442972,99.783255,"(19.5, 100.0)",77.77,0.0,0.0,140.32,11.94,2.36,69.25,7,154.84,5.88,4.83,257.4,10.89,2.68,73.53,12,338.93,27.13,13.7,569.64,12.14,2.81,72.0,26,583.8,30.31,13.7,1100.33,12.1,2.23,74.11,54
2023-03-02,พะเยา,19.435214,99.768325,นาชลประทาน,แตกกอ,กข10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.33333,หญ้า,หญ้าข้าวนก,2023-03-02,19.435214,99.768325,"(19.5, 100.0)",77.77,0.0,0.0,140.32,11.94,2.36,69.25,7,154.84,5.88,4.83,257.4,10.89,2.68,73.53,12,338.93,27.13,13.7,569.64,12.14,2.81,72.0,26,583.8,30.31,13.7,1100.33,12.1,2.23,74.11,54
2023-03-02,พะเยา,19.424762,99.787151,นาชลประทาน,ระยะกล้า,กข79,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.33333,หญ้า,หญ้าไซ,2023-03-02,19.424762,99.787151,"(19.5, 100.0)",77.77,0.0,0.0,140.32,11.94,2.36,69.25,7,154.84,5.88,4.83,257.4,10.89,2.68,73.53,12,338.93,27.13,13.7,569.64,12.14,2.81,72.0,26,583.8,30.31,13.7,1100.33,12.1,2.23,74.11,54
2023-03-02,พะเยา,19.237319,100.00118,นาชลประทาน,ระยะกล้า,พิษณุโลก 2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.333333299999998,กก,หนวดปลาดุก,2023-03-02,19.237319,100.00118,"(19.0, 100.0)",79.56,0.0,0.0,140.32,13.07,2.41,66.54,7,159.39,5.52,4.45,257.4,11.48,2.91,71.22,12,351.49,20.99,13.28,569.64,12.51,3.04,70.21,26,607.05,23.58,13.28,1100.33,12.33,2.48,73.35,54
